# Fields: Hash, Region, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, PrgRamSize, Battery, Mirroring, SubMapper, Title
9732251232688472379,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Street Fighter 2010 - The Final Fight (USA).nes"
9734312401913521817,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Keiba Simulation - Honmei (Japan).nes"
9742085001837522355,NTSC,,,,1,32,0,1,2,true,SingleScreenA,0,"Final Fantasy I, II (Japan).nes"
9748590255595072519,NTSC,,,,4,8,32,0,0,true,Horizontal,0,"Tecmo NBA Basketball (USA) (Rev A).nes"
9753994028044881536,NTSC,,,,4,16,32,0,0,true,Vertical,0,"Zoda\'s Revenge - StarTropics II (USA).nes"
9754064673664255321,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Chip \'n Dale - Rescue Rangers 2 (USA).nes"
9789979121877317354,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Power Blade 2 (USA).nes"
9801330706789223485,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Tatakae! Chou Robot Seimeitai Transformers - Convoy no Nazo (Japan).nes"
9811160337426902507,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Blue Shadow (Europe).nes"
9827225514357564415,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Sou Setsu Ryuu III - The Rosetta Stone (Japan).nes"
9834044084474962109,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Fushigi na Blobby - Blobania no Kiki (Japan).nes"
9835708904492031284,NTSC,,,,71,8,0,1,0,false,Vertical,0,"Dreamworld Pogie (Unknown) (Proto).nes"
9848635822087151704,PAL,,,,1,2,2,0,2,false,SingleScreenA,0,"Tetris (Europe).nes"
9856445249448769989,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Yamamura Misa Suspense - Kyouto Hana no Misshitsu Satsujin Jiken (Japan).nes"
9868098843219712828,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Conan (USA).nes"
9872113029535323762,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Faxanadu (Japan).nes"
9883536814453451842,PAL,,,,4,16,32,0,0,false,Vertical,0,"Ultimate Air Combat (Europe) (En,Fr,De) (Beta).nes"
9884200980659503808,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Conflict (Japan).nes"
9884789818172953106,PAL,,,,3,2,4,0,0,false,Vertical,0,"Adventure Island Classic (Europe).nes"
9886222097763752557,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Advanced Dungeons & Dragons - Heroes of the Lance (USA) (Beta).nes"
9913690459879169433,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Egypt (Japan).nes"
9929756587308993415,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"I Love Softball (Japan).nes"
9948549866444822256,NTSC,,,,5,16,16,0,4,true,Horizontal,0,"Ishin no Arashi (Japan).nes"
9951761647074682780,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Super Pitfall II (USA) (Proto).nes"
9953746446590268230,PAL,,,,0,1,1,0,0,false,Horizontal,0,"Tennis (Europe).nes"
9961668317689762990,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Astyanax (USA) (Beta).nes"
9977848142592632260,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"Teenage Mutant Ninja Turtles II - The Arcade Game (Australia).nes"
9980726282261073911,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"MotorCity Patrol (USA).nes"
9983365897634842547,PAL,,,,1,16,0,1,2,false,SingleScreenA,0,"Bionic Commando (Europe).nes"
9991161230638380714,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Nakajima Satoru Kanshuu - F-1 Hero 2 (Japan).nes"
10037006457813509815,PAL,,,,7,8,0,1,0,false,Vertical,0,"Arch Rivals - A Basketbrawl! (Europe).nes"
10043910722492094559,NTSC,,,,4,16,16,0,0,true,Horizontal,0,"Dragon Wars (Japan).nes"
10051274208890893835,PAL,,,,4,16,32,0,0,false,Horizontal,0,"Teenage Mutant Hero Turtles II - The Arcade Game (Europe).nes"
10057470644655495115,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Adventures of Lolo 2 (Japan).nes"
10058869403390576835,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"U.S. Championship V\'Ball (Japan).nes"
10089683341021259515,NTSC,,,,7,16,0,1,0,false,Horizontal,0,"Battletoads (Japan).nes"
10112135550122621160,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Pipe Dream (USA).nes"
10114983871109888732,NTSC,,,,4,8,16,0,0,true,Vertical,0,"McDonaldland (France).nes"
10118806969360900241,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Sword Master (Europe).nes"
10147411661122090375,PAL,,,,2,8,0,1,0,false,Vertical,0,"DuckTales (Europe).nes"
10153961592246101003,NTSC,,,,0,2,4,0,0,false,Horizontal,0,"Bingo 75 (Asia) (Unl).nes"
10164353062920487277,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Hokuto no Ken 4 - Shichisei Haken Den - Hokuto Shinken no Kanata e (Japan).nes"
10166289370191235437,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Bowling (Unknown) (Proto).nes"
10171164780025791142,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Lone Ranger, The (USA).nes"
10178644242133205279,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Donkey Kong Jr. (World) (Rev A).nes"
10204050586161032637,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Excitebike (Japan, USA).nes"
10217614220552006642,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Swamp Thing (Europe).nes"
10220915351722898231,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"J.League Winning Goal (Japan).nes"
10239465382907748441,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Family Trainer 7 - Daiundoukai (Japan).nes"
10241476407766953032,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Journey to Silius (Europe).nes"
10245868925901040543,PAL,,,,1,8,0,1,2,true,SingleScreenA,0,"WWF Wrestlemania (Europe).nes"
10246707441382015110,NTSC,,,,4,16,0,1,0,false,Horizontal,0,"Shougi Meikan \'93 (Japan).nes"
10250928806622053587,PAL,,,,4,32,0,1,0,false,Horizontal,0,"Mega Man 4 (Europe).nes"
10258252896398235232,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"F-15 Strike Eagle (France) (En,Fr,Nl).nes"
10259763292302601460,NTSC,,,,1,4,16,0,2,false,SingleScreenA,0,"Sky Shark (USA) (Rev 0A).nes"
10265259345592456392,PAL,,,,1,2,4,0,2,false,SingleScreenA,0,"Anticipation (Europe).nes"
10265937406699316910,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Hiryuu no Ken Special - Fighting Wars (Japan) (Beta).nes"
10275366626368374160,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Legend of Robin Hood, The (USA) (Proto).nes"
10278237887454256835,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Tom & Jerry - The Ultimate Game of Cat and Mouse! (USA).nes"
10285321235923648697,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Terminator 2 - Judgment Day (USA).nes"
10287324863072308904,PAL,,,,0,1,1,0,0,false,Horizontal,0,"Mario Bros. (Europe) (Rev A).nes"
10290362086454841611,NTSC,,,,5,16,16,0,4,true,Horizontal,0,"Nobunaga no Yabou - Sengoku Gunyuu Den (Japan).nes"
10304500377069576950,PAL,,,,2,8,0,1,0,false,Horizontal,0,"Alfred Chicken (Europe).nes"
10309022464669177152,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Monster in My Pocket (Europe).nes"
10321214534132537437,NTSC,,,,71,16,0,1,0,false,Vertical,0,"Linus Spacehead\'s Cosmic Crusade (USA) (En,Fr,De,Es) (Unl).nes"
10341613863103276427,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Ys (Japan).nes"
10353227532613255493,NTSC,,,,3,2,1,0,0,false,Vertical,0,"Othello (Japan).nes"
10372773695764320188,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Wait and See (Russia) (Unl).nes"
10381285216006774471,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Hyakkiyagyou (Japan).nes"
10386140587466037976,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Universe Soldiers, The (Unknown) (Unl).nes"
10397078595389788325,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Bad Street Brawler (USA).nes"
10400964849504303494,PAL,,,,0,4,2,0,0,false,Horizontal,0,"Final Combat (Asia) (PAL) (Unl).nes"
10406012125646406387,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Nigel Mansell\'s World Championship Racing (Europe) (En,Fr,De,Es,It).nes"
10423873398932937525,NTSC,,,,1,32,0,1,2,true,SingleScreenA,0,"Dragon Warrior IV (USA).nes"
10429647980146224599,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Silk Worm (USA).nes"
10435527152312011835,PAL,,,,0,2,1,0,0,false,Vertical,0,"Pro Action Replay (Europe) (v1.2) (No Cart Present) (Unl).nes"
10437490949355891456,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Galaxy 5000 (USA).nes"
10448641594649650153,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Super Spike V\'Ball (Europe).nes"
10455854769288887519,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Mappy (Japan).nes"
10482906258322399039,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Darkwing Duck (USA) (Beta).nes"
10495606734976177574,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Metroid (USA).nes"
10499057614337095498,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Druaga no Tou (Japan).nes"
10499529768461385822,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Tetris 2 (Europe).nes"
10500144072115448508,NTSC,,,,4,32,0,1,0,false,Horizontal,0,"Aa Yakyuu Jinsei Icchokusen (Japan).nes"
10501362421809870383,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Cobra Command (USA).nes"
10530348989010650085,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Portopia Renzoku Satsujin Jiken (Japan).nes"
10537146485983219843,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"All-Pro Basketball (USA).nes"
10540404420658101079,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Kaettekita! Gunjin Shougi - Nanya Sore! (Japan).nes"
10540644228213149561,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"8 Eyes (USA).nes"
10560210956631653862,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Meitantei Holmes - M kara no Chousenjou (Japan).nes"
10563894686446538540,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Famicom Shougi - Ryuuousen (Japan) (Beta).nes"
10572433186658030479,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"RoboCop 2 (USA).nes"
10577869044757762643,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Muppet Adventure - Chaos at the Carnival (USA).nes"
10587404677858848722,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mickey Mouse III - Yume Fuusen (Japan).nes"
10603585069518489363,PAL,,,,4,8,32,0,0,false,Horizontal,0,"Spider-Man - Return of the Sinister Six (Europe).nes"
10606549371199548983,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Totally Rad (Europe).nes"
10611592168147287604,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Indiana Jones and the Temple of Doom (USA) (Unl).nes"
10614883625368280297,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Prince of Persia (France).nes"
10617785916402994074,NTSC,,,,0,2,4,0,0,false,Horizontal,0,"Poker Mahjong - Pu Ke Mao Que (Asia) (Unl).nes"
10619754513031603711,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"New Ghostbusters II (USA) (Proto).nes"
10623712660268243964,NTSC,,,,4,32,0,1,0,true,Horizontal,0,"Double Moon Densetsu (Japan).nes"
10633119019460100317,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Baltron (Japan) (Beta).nes"
10635051222720118906,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Jumbo Ozaki no Hole in One Professional (Japan).nes"
10637525973768598532,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Hototogisu (Japan).nes"
10641500203145742129,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Trojan (USA).nes"
10647589098435414473,PAL,,,,1,16,0,1,2,true,SingleScreenA,0,"Maniac Mansion (Europe).nes"
10684001139655636222,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"F-117A - Stealth Fighter (USA).nes"
10693834782993239291,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Hunt for Red October, The (USA).nes"
10693838932151413581,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Zoids - Chuuou Tairiku no Tatakai (Japan).nes"
10715490075576856830,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Capcom Barcelona \'92 (Japan).nes"
10716448419036075283,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Tecmo Cup - Soccer Game (USA).nes"
10716631315158398606,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Yoshi\'s Cookie (USA).nes"
10718490607082903062,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Famicom Top Management (Japan).nes"
10718924933836376875,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Shin Satomi Hakken-Den - Hikari to Yami no Tatakai (Japan).nes"
10721193834555990758,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Shadowgate (Sweden).nes"
10730918113762771199,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Maniac Mansion (Germany).nes"
10749973768184136026,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Mission Impossible (Europe).nes"
10750483415275179665,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Downtown Special - Kunio-kun no Jidaigeki Da yo Zenin Shuugou! (Japan).nes"
10757098234580408098,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"M.C. Kids (USA) (Beta).nes"
10764857783836091558,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Simpsons, The - Bart vs. the Space Mutants (USA).nes"
10766775872153207346,PAL,,,,4,8,32,0,0,false,Vertical,0,"WWF King of the Ring (Europe).nes"
10774126234806104112,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Bio Force Ape (Japan) (En) (Proto).nes"
10776424351075958453,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Die Hard (Japan).nes"
10794582009342763213,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Money Game II, The - Kabutochou no Kiseki (Japan).nes"
10804262220204848193,PAL,,,,0,1,1,0,0,false,Vertical,0,"Donkey Kong Jr. Math (USA, Europe).nes"
10822737583716299305,NTSC,,,,4,32,0,1,0,false,Horizontal,0,"Gorilla Man, The (Japan).nes"
10827324058693615210,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Tokoro-san no Mamoru mo Semeru mo (Japan).nes"
10839865780702947342,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Hokuto no Ken 3 - Shin Seiki Souzou Seiken Restuden (Japan).nes"
10844034378231615894,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Super Pinball (Japan) (Beta).nes"
10848250296654502670,NTSC,,,,1,32,0,1,2,true,SingleScreenA,0,"Dragon Quest IV - Michibikareshi Monotachi (Japan) (Rev A).nes"
10849874709260285442,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Karate Kid, The (USA).nes"
10852266440391905287,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Dig Dug (Japan).nes"
10863909657171847055,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Predator (Australia).nes"
10872349942648011417,PAL,,,,3,2,4,0,0,false,Horizontal,0,"Alpha Mission (Europe).nes"
10881076430384177309,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Shoukoushi Ceddie (Japan).nes"
10885131846740687256,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Bubble Bobble (USA).nes"
10903147416518200676,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Adventures in the Magic Kingdom (Europe).nes"
10915202955723368390,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Asmik-kun Land (Japan).nes"
10923581433028332357,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Shin Jinrui - The New Type (Japan).nes"
10925915262843468510,NTSC,,,,4,32,16,0,0,true,Horizontal,0,"Advanced Dungeons & Dragons - Pool of Radiance (Japan).nes"
10927045365133616543,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"BreakThru (USA).nes"
10943613220733069654,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Hollywood Squares (USA).nes"
10958718506431700136,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"World Champ - Super Boxing Great Fight (USA).nes"
10965096545480182840,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Spartan X (Japan).nes"
10997721946290258445,NTSC,,,,1,4,4,0,2,false,SingleScreenA,0,"Dance Aerobics (USA).nes"
10999031286981465711,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Touch Down Fever (USA).nes"
11000485881645652639,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Castelian (USA).nes"
11053023189831812861,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Gun-Dec (Japan).nes"
11061935694412463031,PAL,,,,4,8,16,0,0,false,Vertical,0,"Joe & Mac - Caveman Ninja (Europe).nes"
11074506082588289235,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Karakuri Kengou Den Musashi Lord - Karakuribito Hashiru (Japan).nes"
11075805111719544183,PAL,,,,0,2,1,0,0,false,Vertical,0,"Volleyball (USA, Europe).nes"
11087364660232403478,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"G.I. Joe - The Atlantis Factor (USA).nes"
11091034430006500355,NTSC,,,,4,32,0,1,0,true,Horizontal,0,"Tenchi o Kurau II - Shokatsu Koumei Den (Japan) (Rev A).nes"
11105078193263430332,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Simpsons, The - Bartman Meets Radioactive Man (USA) (Beta).nes"
11105489995261790076,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Super Turrican (Europe).nes"
11115777308498317470,NTSC,,,,1,8,8,0,2,false,SingleScreenA,0,"Fox\'s Peter Pan & the Pirates - The Revenge of Captain Hook (USA).nes"
11129221019676310485,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Gradius (Japan) (ArchiMENdes Hen).nes"
11135061559206836317,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"RoboCop 3 (Europe).nes"
11135139451603172978,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Kabuki - Quantum Fighter (USA).nes"
11159969306379569022,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Guerrilla War (Europe).nes"
11176117502704927023,PAL,,,,4,16,32,0,0,false,Horizontal,0,"Star Wars - The Empire Strikes Back (Europe).nes"
11176749825934998698,PAL,,,,7,8,0,1,0,false,Vertical,0,"Danny Sullivan\'s Indy Heat (Europe).nes"
11177100585773749730,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Pachinko Daisakusen (Japan).nes"
11180896592503266392,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Teenage Mutant Hero Turtles (Europe).nes"
11181297764450874896,PAL,,,,1,8,0,1,2,false,SingleScreenA,0,"Kid Icarus (Europe) (Rev A).nes"
11184820266942486892,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Puyo Puyo (Japan).nes"
11194125328352250055,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Meikyuu no Tatsujin - Daimeiro (Japan).nes"
11204521668659031688,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Wild Gunman (World) (Rev A).nes"
11204912389822906943,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Kyoro-chan Land (Japan).nes"
11212755777727018920,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Bad Dudes (USA).nes"
11214171665633844224,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Monster Party (USA).nes"
11214274301779597999,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Ikari III - The Rescue (USA).nes"
11224414652608576088,NTSC,,,,66,8,4,0,0,false,Horizontal,0,"Kidou Senshi Z Gundam - Hot Scramble (Japan).nes"
11229497511170809931,PAL,,,,7,16,0,1,0,false,Horizontal,0,"Lion King, The (Europe).nes"
11245762761630168416,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Advanced Dungeons & Dragons - Hillsfar (Japan).nes"
11246556469682438451,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Air Fortress (Japan).nes"
11269158717058362653,NTSC,,,,66,8,4,0,0,false,Vertical,0,"Family Block (Japan).nes"
11273607517245665934,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Hokuto no Ken 2 (Japan).nes"
11274005421029842364,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Fisher-Price - Perfect Fit (USA).nes"
11292686189619663455,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Rollerblade Racer (USA).nes"
11296834128532649370,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"J.League Fighting Soccer - The King of Ace Strikers (Japan).nes"
11298292463960279825,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Woody Poko (Japan).nes"
11306839315570919646,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Hoops (Europe).nes"
11318239741616680637,PAL,,,,1,8,0,1,2,false,SingleScreenA,0,"Metroid (Europe).nes"
11319328212836991485,NTSC,,,,0,4,4,0,0,false,Horizontal,0,"Qi Wang - Chinese Chess (Asia) (Unl).nes"
11346731636505342149,PAL,,,,2,8,0,1,0,false,Vertical,0,"Silent Service (Europe).nes"
11349361687810398821,NTSC,,,,66,8,4,0,0,false,Vertical,0,"Dragon Ball - Le Secret du Dragon (France) (Rev A).nes"
11350062135315211565,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Bad Dudes vs. Dragon Ninja (Europe).nes"
11351649580414686479,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Haja no Fuuin (Japan).nes"
11359890258896393966,PAL,,,,7,8,0,1,0,false,Horizontal,0,"Solstice - The Quest for the Staff of Demnos (Europe).nes"
11365256552577160807,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Strider Hiryu (Japan) (Proto).nes"
11378709953648732804,NTSC,,,,4,16,16,0,0,true,Horizontal,0,"Radia Senki - Reimei Hen (Japan).nes"
11406272093687697945,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Raf World (Japan).nes"
11407743904131331692,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Ultimate Basketball (USA).nes"
11408091579306547742,NTSC,,,,71,8,0,1,0,false,Vertical,0,"MiG 29 - Soviet Fighter (USA) (Unl).nes"
11415029036117456941,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Deblock (Japan).nes"
11415039771735039966,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Titan (Japan).nes"
11417107319496164786,NTSC,,,,0,16,32,0,0,false,Horizontal,0,"Super Cartridge Ver 3 - 8 in 1 (Asia) (Unl).nes"
11433445829464171698,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Fisher-Price - Firehouse Rescue (USA).nes"
11437499623076527262,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Chester Field - Ankoku Shin e no Chousen (Japan) (Beta).nes"
11447346456102098286,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Scarabeus (USA) (Sample).nes"
11447566939441017066,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Kickle Cubicle (USA).nes"
11448453926517023116,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Donkey Kong (Japan).nes"
11452710755669538675,NTSC,,,,4,8,32,0,0,true,Horizontal,0,"Shadow Brain (Japan).nes"
11454904741157780591,PAL,,,,2,8,0,1,0,false,Vertical,0,"Prince of Persia (Europe).nes"
11464258828168791342,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Softball Tengoku (Japan).nes"
11474279592316085124,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Itadaki Street - Watashi no Omise ni Yottette (Japan).nes"
11477399514878420833,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"Bo Jackson Baseball (USA).nes"
11478932100060381237,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"WWF Wrestlemania (USA).nes"
11479923195492175396,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Adventures of Lolo 3 (USA).nes"
11504757404090617578,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Honshougi - Naitou 9 Dan Shougi Hiden (Japan).nes"
11510748317807704065,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Game Party (Japan).nes"
11521390884839154803,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Majaventure - Mahjong Senki (Japan).nes"
11524765399508459648,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Vice - Project Doom (USA).nes"
11537984659692917659,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Superstar Pro Wrestling (Japan).nes"
11538908618476088319,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Little Mermaid - Ningyo Hime (Japan).nes"
11541096029276650378,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Guardic Gaiden (Japan).nes"
11543953169351878664,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Hottarman no Chitei Tanken (Japan) (Beta).nes"
11549911201970533773,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Double Dragon (Europe).nes"
11566061481001565141,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Arkista\'s Ring (USA).nes"
11573206955894032918,NTSC,,,,4,16,16,0,0,true,Horizontal,0,"Baseball Stars II (USA).nes"
11590184567334650219,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Choujikuu Yousai - Macross (Japan).nes"
11617237525538033458,PAL,,,,2,8,0,1,0,false,Vertical,0,"Section-Z (Europe).nes"
11629909644137906425,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"New York Nyankies (Japan).nes"
11642424931969217115,NTSC,,,,4,16,32,0,0,true,Horizontal,0,"Dai-2-ji Super Robot Taisen (Japan).nes"
11653531737353172863,NTSC,,,,5,16,16,0,4,true,Horizontal,0,"Suikoden - Tenmei no Chikai (Japan).nes"
11656804648537069771,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"Batman Returns (USA).nes"
11660194831550296055,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Double Dragon II - The Revenge (USA).nes"
11662029149487913330,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Golf Grand Slam (USA).nes"
11662834531026407201,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Teenage Mutant Ninja Turtles (Italy).nes"
11663262778816393308,NTSC,,,,1,16,16,0,2,false,SingleScreenA,0,"Grand Master (Japan).nes"
11666829984332343634,NTSC,,,,0,4,8,0,0,false,Horizontal,0,"Rockball (Asia) (Unl).nes"
11667568701986985863,PAL,,,,3,2,4,0,0,false,Horizontal,0,"Stadium Events (Europe).nes"
11675788211311437944,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"Ultraman Club - Kaijuu Daikessen!! (Japan).nes"
11690422188697247873,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"Juuryoku Soukou Metal Storm (Japan).nes"
